"Version","ID","Name","productURL","imageURL","price","Description","Longid","deliveryTime","shortDescription","previousPrice","shippingCost","brand","Party","Category","Secondary Category"
"2","8M9DZSW5CDB6-JRM7","Lenovo Ideacentre Y700 90DG0035US Gaming Desktop","https://www.microsoft.com/en-ca/store/d/lenovo-ideacentre-y700-90dg0035us-gaming-desktop/8M9DZSW5CDB6/JRM7","https://img-prod-cms-rt-microsoft-com.akamaized.net//cms/api/am/imageFileData/RW7NZV?ver=3382","999"," Desktop PC (no monitor)  Intel Core i5-7400  8GB memory/1TB HDD  NVIDIA GeForce GTX 1050Ti graphics","8M9DZSW5CDB6","02/09/2018","Lenovo Ideacentre Y700 90DG0035US Gaming Desktop","999","0","Microsoft","3P","PCs","PC"
"2","8MBJGK735TR9-9WGS","Sherlock Holmes: The Devil's Daughter for Xbox One","https://www.microsoft.com/en-ca/store/d/sherlock-holmes-the-devils-daughter-for-xbox-one/8MBJGK735TR9/9WGS","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1oooS?ver=faea","49.95","Untangle a web of mysteries while playing the extraordinary Sherlock Holmes in this fantastic adventure that tests your nerves and intelligence. Use the science of deduction to track down evil in the darkest corners of London and uncover a stunning revelation.","8MBJGK735TR9","02/09/2018","Sherlock Holmes: The Devil's Daughter for Xbox One","49.95","0","Microsoft","3P","Gaming","Games & Content"
"2","8MC6k8M228SK-7FB9","Surface Pro + Black Type Cover Bundle ","https://www.microsoft.com/en-ca/store/d/surface-pro--black-type-cover-bundle/8MC6k8M228SK/7FB9","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95","1818.99"," Surface Pro with 7th Gen Intel Core processor and all-day battery life²   Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*   Surface Pen sold separately ","8MC6k8M228SK","02/09/2018","Surface Pro + Black Type Cover Bundle ","1818.99","0","Microsoft","1P","Surface","Surface Devices"
"2","8MC6k8M228SK-9L38","Surface Pro + Black Type Cover Bundle ","https://www.microsoft.com/en-ca/store/d/surface-pro--black-type-cover-bundle/8MC6k8M228SK/9L38","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95","1468.99"," Surface Pro with 7th Gen Intel Core processor and all-day battery life²   Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*  Surface Pen sold separately ","8MC6k8M228SK","02/09/2018","Surface Pro + Black Type Cover Bundle ","1468.99","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-0LHX","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/0LHX","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","1979"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 256GB / Intel Core i5 (French)","1979","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-290F","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/290F","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3699"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" / 512GB / Intel Core i7 (English) - Release date: 15/02/2018","3699","0","Microsoft","1P","Surface","Surface Accessories"
"2","8MCPZJJCC98C-2KD0","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/2KD0","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3199"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" / 256GB / Intel Core i7 (French)","3199","0","Microsoft","1P","Surface","Surface Accessories"
"2","8MCPZJJCC98C-2MQS","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/2MQS","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3199"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" / 256GB / Intel Core i7 (English) - Release date: 15/02/2018","3199","0","Microsoft","1P","Surface","Surface Accessories"
"2","8MCPZJJCC98C-2NQP","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/2NQP","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","2649"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 256GB / Intel Core i7 (English)","2649","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-4PTB","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/4PTB","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3249"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 512GB / Intel Core i7 (English)","3249","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-9FRM","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/9FRM","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3849"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 1TB / Intel Core i7 (French)","3849","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-C1L5","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/C1L5","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","4199"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" / 1TB / Intel Core i7 (French)","4199","0","Microsoft","1P","Surface","Surface Accessories"
"2","8MCPZJJCC98C-FNJ9","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/FNJ9","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","4199"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" / 1TB / Intel Core i7 (English) - Release date: 15/02/2018","4199","0","Microsoft","1P","Surface","Surface Accessories"
"2","8MCPZJJCC98C-J5NX","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/J5NX","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3249"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 512GB / Intel Core i7 (French)","3249","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-JH5V","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/JH5V","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3849"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 1TB / Intel Core i7 (English)","3849","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-JQGN","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/JQGN","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","1979"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support  15" Display - Release date: 15/02/2018 ","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 256GB / Intel Core i5 (English)","1979","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-KBJ0","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/KBJ0","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","2649"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" / 256GB / Intel Core i7 (French)","2649","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-WLBH","Surface Book 2","https://www.microsoft.com/en-ca/store/d/surface-book-2/8MCPZJJCC98C/WLBH","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3699"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 of battery life  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" / 512GB / Intel Core i7 (French)","3699","0","Microsoft","1P","Surface","Surface Accessories"
"2","8MDMZT0KQW5Z-3QMB","Razer Blade Stealth RZ09 Laptop (Gunmetal)","https://www.microsoft.com/en-ca/store/d/razer-blade-stealth-rz09-laptop-gunmetal/8MDMZT0KQW5Z/3QMB","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1DNgA?ver=93b5","1879"," 13.3-inch QHD+ touchscreen  Intel Core i7-7500U  16GB memory/512GB SSD  9 hours battery life","8MDMZT0KQW5Z","02/09/2018","Razer Blade Stealth RZ09-01964E32-MSU1 Laptop","2149","0","Microsoft","3P","PCs","PC"
"2","8MDVR2KVXSHX-3G9C","Noosy Sim Adapter 3 in 1 Kit","https://www.microsoft.com/en-ca/store/d/noosy-sim-adapter-3-in-1-kit/8MDVR2KVXSHX/3G9C","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uGEu?ver=819b","5","Whether your phone or tablet uses a nano, micro or standard size SIM card, this adapter will let you use the smaller cards in devices that use larger ones.  Just place the smaller SIM card in the adapter and use it in a phone or tablet that uses a larger one.","8MDVR2KVXSHX","02/09/2018","Noosy Sim Adapter 3 in 1 Kit","5","0","Microsoft","3P","Acc & Services","Mobile"
"2","8MGT0901QX23-LDPL","Aven Colony for Xbox One","https://www.microsoft.com/en-ca/store/d/aven-colony-for-xbox-one/8MGT0901QX23/LDPL","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7iFU?ver=d726","39.99","Build a new home for humanity in Aven Prime, explore its environment and a variety of alien forms, build houses, grow food, and supervise colonists in settling a new world.","8MGT0901QX23","02/09/2018","Aven Colony for Xbox One","39.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8MH5XK4S0TV2-B0G1","Xbox Wireless Controller - Minecraft Pig","https://www.microsoft.com/en-ca/store/d/xbox-wireless-controller---minecraft-pig/8MH5XK4S0TV2/B0G1","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1CSJ0?ver=360a","74.99","Prepare to create, explore, and survive your own Minecraft adventure. This Xbox Controller features the iconic pink Pig design, textured grip, and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles.","8MH5XK4S0TV2","02/09/2018","Xbox Wireless Controller - Minecraft Pig","84.99","0","Microsoft","1P","Gaming","Gaming Devices"
"2","8MNH5QW41QJ0-CVCZ","Dell XPS 13 9360 Laptop (Silver)","https://www.microsoft.com/en-ca/store/d/dell-xps-13-9360-laptop-silver/8MNH5QW41QJ0/CVCZ","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1zyxL?ver=7967","999","Dell XPS 13 (i5-7200U/8GB/128GB/W10Pro)","8MNH5QW41QJ0","02/09/2018","Dell XPS 13 (i5-7200U/8GB/128GB/W10Pro)","999","0","Microsoft","3P","PCs","PC"
"2","8MP185KP4H3Z-6JFX","Forza Motorsport 7 for Xbox One","https://www.microsoft.com/en-ca/store/d/forza-motorsport-7-for-xbox-one/8MP185KP4H3Z/6JFX","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Cpm?ver=631a","129.99","Includes Forza Motorsport 7 game disc, Forza Motorsport 7 Car Pass, Day One Car Pack, and VIP membership. Games play better on Xbox One X.","8MP185KP4H3Z","02/09/2018","Forza Motorsport 7 Ultimate for Xbox One","129.99","0","Microsoft","1P","Gaming","Games and Content"
"2","8MP185KP4H3Z-7TP3","Forza Motorsport 7 for Xbox One","https://www.microsoft.com/en-ca/store/d/forza-motorsport-7-for-xbox-one/8MP185KP4H3Z/7TP3","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Cpk?ver=2d04","79.99","Experience the thrill of motorsport at the limit with the most comprehensive, beautiful, and authentic racing game ever made. Games play better on Xbox One X. ","8MP185KP4H3Z","02/09/2018","Forza Motorsport 7 for Xbox One","79.99","0","Microsoft","1P","Gaming","Games and Content"
"2","8MPQHPFRF9Z5-CGZB","ATV Renegades for Xbox One","https://www.microsoft.com/en-ca/store/d/atv-renegades-for-xbox-one/8MPQHPFRF9Z5/CGZB","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1oE0y?ver=7a63","39.99","Prepare yourself for extreme air and jaw-dropping showmanship in this nitro-charged ATV racing experience. Travel the world visiting tracks in the US, Thailand, England, Russia, Canada, and Mexico. Speed around 24 challenging courses hitting epic jumps and earning Nitro by unleashing dozens of wild tricks.","8MPQHPFRF9Z5","02/09/2018","ATV Renegades for Xbox One","39.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8MQ8Z13D977G-GKXR","TUMI Slim Tablet Cover for Surface Book","https://www.microsoft.com/en-ca/store/d/tumi-slim-tablet-cover-for-surface-book/8MQ8Z13D977G/GKXR","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hnXQ?ver=ad8b","79.99","Military-grade ballistic nylon and large zippered side pockets ensure that your Surface Book is ready for whatever the day brings.","8MQ8Z13D977G","02/09/2018","TUMI Slim Tablet Cover for Surface Book (Black)","79.99","0","Microsoft","3P","PCs","Surface Accessories"
"2","8MQS1PHRZ2V2-1VR7","South Park: The Fractured But Whole SteelBook Gold Edition for Xbox One","https://www.microsoft.com/en-ca/store/d/south-park-the-fractured-but-whole-steelbook-gold-edition-for-xbox-one/8MQS1PHRZ2V2/1VR7","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1joPx?ver=d763","109.99","The SteelBook Gold Edition includes:  The Season Pass  SteelBook case  Physical lithographic prints with art from South Park Studios  In-game costumes and a bonus perk to get you started","8MQS1PHRZ2V2","02/09/2018","South Park: The Fractured But Whole SteelBook Gold Edition for Xbox One","109.99","0","Microsoft","3P","Gaming","Games and Content"
"2","8mrgz7sx5spf-78T6","Overwatch Razer BlackWidow Chroma Keyboard","https://www.microsoft.com/en-ca/store/d/overwatch-razer-blackwidow-chroma-keyboard/8mrgz7sx5spf/78T6","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1g5jk?ver=f3b5","229.99","Razer Overwatch BlackWidow Chroma Keyboard","8mrgz7sx5spf","02/09/2018","Razer Overwatch BlackWidow Chroma Keyboard","229.99","0","Microsoft","3P","PCs","PC"
"2","8MRHG4MWW1PC-5NT4","Bose SoundSport Wireless Headphones","https://www.microsoft.com/en-ca/store/d/bose-soundsport-wireless-headphones/8MRHG4MWW1PC/5NT4","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1iyOJ?ver=ce04","219","Wireless workout freedom is yours with these secure and water-resistant headphones featuring signature Bose sound.","8MRHG4MWW1PC","02/09/2018","Bose SoundSport Wireless Headphones (Black)","219","0","Microsoft","3P","Acc & Services","IoT"
"2","8MRHG4MWW1PC-HXVC","Bose SoundSport Wireless Headphones","https://www.microsoft.com/en-ca/store/d/bose-soundsport-wireless-headphones/8MRHG4MWW1PC/HXVC","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1iyOH?ver=b7c5","219","Wireless workout freedom is yours with these secure and water-resistant headphones featuring signature Bose sound.","8MRHG4MWW1PC","02/09/2018","Bose SoundSport Wireless Headphones (Aqua)","219","0","Microsoft","3P","Acc & Services","IoT"
"2","8MSVPM0D274R-0CHG","Huawei Matebook E 2 in 1 PC","https://www.microsoft.com/en-ca/store/d/huawei-matebook-e-2-in-1-pc/8MSVPM0D274R/0CHG","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1BjFK?ver=87ee","1079"," 12-inch QHD touchscreen  Intel Core m3-7Y30  4GB memory/128GB SSD  Up to 9 hours battery life  Includes keyboard cover","8MSVPM0D274R","02/09/2018","Huawei MateBook E 53018890 2 in 1 PC (Titanium Gray)","1079","0","Microsoft","3P","PCs","PC"
"2","8MSVPM0D274R-2PQG","Huawei Matebook E 2 in 1 PC","https://www.microsoft.com/en-ca/store/d/huawei-matebook-e-2-in-1-pc/8MSVPM0D274R/2PQG","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1BjFQ?ver=0443","1349"," 12-inch QHD touchscreen  Intel Core i5-7Y54  8GB memory/256GB SSD  Up to 9 hours battery life  Includes keyboard cover","8MSVPM0D274R","02/09/2018","Huawei MateBook E 53018900 2 in 1 PC (Champagne Gold)","1349","0","Microsoft","3P","PCs","PC"
"2","8MT5WS8LGBWL-959T","Oculus Rift + Touch ","https://www.microsoft.com/en-ca/store/d/oculus-rift--touch-/8MT5WS8LGBWL/959T","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Ar6T?ver=b5c2","529"," Immerse yourself in games and movies  Travel through time and space  Hang out with friends in virtual reality  Powered by Windows 10  Includes Oculus Rift VR headset, Oculus Touch controllers, and 6 free games  ","8MT5WS8LGBWL","02/09/2018","Oculus Rift + Touch","529","0","Microsoft","3P","Gaming","VR/VM"
"2","8MWHBV8QVSKR-HKL7","Microsoft Arc Mouse (Black)","https://www.microsoft.com/en-ca/store/d/microsoft-arc-mouse-black/8MWHBV8QVSKR/HKL7","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW70sc?ver=3c49","99.99"," Ultra-slim and lightweight  Snaps flat and slips easily into pocket or bag  Innovative full scroll plane for vertical and horizontal scrolling  Connects wirelessly to  Windows 10 PC via Bluetooth  Available in a choice of rich colors","8MWHBV8QVSKR","02/09/2018","Microsoft Arc Mouse (Black)","99.99","0","Microsoft","1P","PCs","PC"
"2","8MWLR6HCD8JG-MWPM","Don’t Starve: Giant Edition for Xbox One","https://www.microsoft.com/en-ca/store/d/dont-starve-giant-edition-for-xbox-one/8MWLR6HCD8JG/MWPM","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1ysKO?ver=dfc8","39.99","505 Games Don't Starve Canada Xbox One","8MWLR6HCD8JG","02/09/2018","505 Games Don't Starve Canada Xbox One","39.99","0","Microsoft","3P","Gaming","Games and Content"
"2","8mwqj2d4cl5c-KS7D","MSI Aegis 3 VR7RD-077US Gaming Desktop","https://www.microsoft.com/en-ca/store/d/msi-aegis-3-vr7rd-077us-gaming-desktop/8mwqj2d4cl5c/KS7D","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWg5jW?ver=23b0","1979"," Desktop PC (no monitor)  Intel Core i7-7700  16GB memory/256GB SSD + 2TB HDD  VR-ready NVIDIA GeForce GTX 1070 graphics  Includes gaming keyboard and mouse","8mwqj2d4cl5c","02/09/2018","MSI Aegis 3 VR7RD-077US Gaming Desktop","1979","0","Microsoft","3P","PCs","PC"
"2","8MX4CHPGB63T-BJNB","Microsoft Wireless Mobile Mouse 1850","https://www.microsoft.com/en-ca/store/d/microsoft-wireless-mobile-mouse-1850/8MX4CHPGB63T/BJNB","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hga8?ver=9f7d","15.95","Designed for life on the go, this little mouse offers wireless freedom. It easily connects to your computer or tablet via USB, and you can store the small transceiver right inside the mouse when you're not using it. It's got a scroll wheel for easy navigation, too. Comfortable to use with either hand, this mouse is ideal for your mobile lifestyle.","8MX4CHPGB63T","02/09/2018","Microsoft Wireless Mobile Mouse 1850 (Black)","15.95","0","Microsoft","1P","PCs","PC"
"2","8MX4CHPGB63T-CJ2P","Microsoft Wireless Mobile Mouse 1850","https://www.microsoft.com/en-ca/store/d/microsoft-wireless-mobile-mouse-1850/8MX4CHPGB63T/CJ2P","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1h5LY?ver=5b6d","15.95","Designed for life on the go, this little mouse offers wireless freedom. It easily connects to your computer or tablet via USB, and you can store the small transceiver right inside the mouse when you're not using it. It's got a scroll wheel for easy navigation, too. Comfortable to use with either hand, this mouse is ideal for your mobile lifestyle.","8MX4CHPGB63T","02/09/2018","Microsoft Wireless Mobile Mouse 1850 (Magenta Pink)","15.95","0","Microsoft","1P","PCs","PC"
"2","8MX4CHPGB63T-CLZV","Microsoft Wireless Mobile Mouse 1850","https://www.microsoft.com/en-ca/store/d/microsoft-wireless-mobile-mouse-1850/8MX4CHPGB63T/CLZV","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1h5LT?ver=e12a","15.95","Designed for life on the go, this little mouse offers wireless freedom. It easily connects to your computer or tablet via USB, and you can store the small transceiver right inside the mouse when you're not using it. It's got a scroll wheel for easy navigation, too. Comfortable to use with either hand, this mouse is ideal for your mobile lifestyle.","8MX4CHPGB63T","02/09/2018","Microsoft Wireless Mobile Mouse 1850 (Cyan Blue)","15.95","0","Microsoft","1P","PCs","PC"
"2","8MX4CHPGB63T-DDQG","Microsoft Wireless Mobile Mouse 1850","https://www.microsoft.com/en-ca/store/d/microsoft-wireless-mobile-mouse-1850/8MX4CHPGB63T/DDQG","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1sXXu?ver=ae6b","15.95","Designed for life on the go, this little mouse offers wireless freedom. It easily connects to your computer or tablet via USB, and you can store the small transceiver right inside the mouse when you're not using it. It's got a scroll wheel for easy navigation, too. Comfortable to use with either hand, this mouse is ideal for your mobile lifestyle.","8MX4CHPGB63T","02/09/2018","Microsoft Wireless Mobile Mouse 1850 (Flame Red)","15.95","0","Microsoft","1P","PCs","PC"
