id	"Title"	"description"	price	link	product_type	availability	image_link	condition	shippingweight	gtin	shipping	brand	custom_label_0	"custom_label_1"	custom_label_3	identifier_exists	gender	age_group	Google_product_category	custom_label_4	custom_label_2	promotion_Id	display_ads_title	display_ads_value	Sale_Price
8NKT9WTTRBJK-F7PW	"Surface Pro - Intel Core i7 / 512GB SSD / 16GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor  The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²  New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Model #1796  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface   Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support and more. "	2149	https://www.microsoft.com/en-gb/store/d/surface-pro/8NKT9WTTRBJK/F7PW	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193480	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						2079
8NKT9WTTRBJK-GNLR	"Surface Pro - Intel Core i5 / 128GB SSD / 4GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor  The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²  New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Model #1796  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface   Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support and more. "	979	https://www.microsoft.com/en-gb/store/d/surface-pro/8NKT9WTTRBJK/GNLR	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193060	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						979
8NKT9WTTRBJK-HN2J	"Surface Pro - Intel Core i5 / 256GB SSD / 8GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor  The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²  New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Model #1796  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface   Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support and more. "	1249	https://www.microsoft.com/en-gb/store/d/surface-pro/8NKT9WTTRBJK/HN2J	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193206	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						1179
8NKT9WTTRBJK-KLZ4	"Surface Pro - Intel Core m3 / 128GB SSD / 4GB RAM"	" A best-in-class laptop, with the versatility of a studio and tablet  Powerful Intel Core processor  The fastest startup and resume of any Surface Pro yet  Up to 13.5 hours of battery life²  New fanless cooling system⁵, plus improved hybrid cooling on the i7 model  Surface Pro Signature Type Cover and Surface Pen sold separately  Model #1796  Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*. Redeem your offer right from your new Surface   Exceptional care and support at Microsoft Store:  Get hassle-free 30-day returns, phone technical support and more. "	799	https://www.microsoft.com/en-gb/store/d/surface-pro/8NKT9WTTRBJK/KLZ4	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842192926	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						799
8NQ33JVV1S9V-LWMM	"Xbox One X 1TB Console"	"Bundle and save up to £85.98  Bundle includes:  Xbox One X 1TB Console   Add FIFA 18 for only £10  Add extra controller for only £20  40% off on Xbox Live Gold   Games play better than ever¹   Play on Xbox Live, the most advanced multiplayer network⁴   Works with all Xbox One games and accessories   Games run smoothly, look amazing, and load quickly on 1080p screens"	449.99	https://www.microsoft.com/en-gb/store/d/xbox-one-x-1tb-console/8NQ33JVV1S9V/LWMM	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWbGIB?ver=5d58	new		889842208313	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						449.99
8NVS9K3BFBNV-26T9	"Halo 5: Guardians for Xbox One"	"Prepare for the next evolution of Halo combat. With an all-new Arena multiplayer mode** and thrilling new campaigns, Halo 5: Guardians puts you on the trail to solve a mystery that threatens the entire galaxy."	19.99	https://www.microsoft.com/en-gb/store/d/halo-5-guardians-for-xbox-one/8NVS9K3BFBNV/26T9	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1h39n?ver=37ca	new		885370929522	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						19.99
8NWK6SF63GP8-4HQM	"Commercial Surface Pro - 256 GB / Intel Core i5 / 8GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061. "	1249	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/4HQM	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842194043	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						1249
8NWK6SF63GP8-4QB9	"Commercial Surface Pro with LTE Advanced - 256 GB / Intel Core i5 / 8GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!     Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061.  "	1399	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/4QB9	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842243635	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						1399
8NWK6SF63GP8-78QF	"Commercial Surface Pro - 128 GB / Intel Core i5 / 4GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061. "	979	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/78QF	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193909	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						979
8NWK6SF63GP8-889T	"Commercial Surface Pro - 256 GB / Intel Core i5 / 16GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061. "	1429	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/889T	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new			GB:::0.00		Electronics	"Computers"		no	unisex	adult	Electronics > Computers > Laptops						1429
8NWK6SF63GP8-94PD	"Commercial Surface Pro - 512 GB / Intel Core i7 / 16GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061. "	2149	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/94PD	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842194326	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						2149
8NWK6SF63GP8-C7T7	"Commercial Surface Pro - 128 GB / Intel Core m3 / 4GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061."	799	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/C7T7	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842193763	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						799
8NWK6SF63GP8-DP0K	"Commercial Surface Pro - 256 GB / Intel Core i7 / 8GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061. "	1549	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/DP0K	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842194180	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						1549
8NWK6SF63GP8-DT00	"Commercial Surface Pro - 1 TB / Intel Core i7 / 16GB RAM"	" The ultimate laptop with versatility of a studio and tablet  Powerful Intel Core processor   Create, study, work and play virtually anywhere   High-resolution PixelSense Display touchscreen   Up to 13.5 hours of battery life²   Newly redesigned front-facing speakers and quieter fanless cooling system⁵   Optional LTE Advanced⁶ for fast, secured global connectivity   Surface Pro Signature Type Cover and Surface Pen sold separately  Model No. 1796   Our customer support team is here to help!    Get your device up and running   Answer questions related to your programs, applications, and other accessories   Get the right Microsoft resources  Call us anytime 9 am - 6 pm at 0800 026 0061. "	2699	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro/8NWK6SF63GP8/DT00	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=5198	new		889842194463	GB:::0.00	Microsoft	Electronics	"Computers"	1P	yes	unisex	adult	Electronics > Computers > Laptops						2699
8P0C5HP3GWKX-2SZM	"Killer Instinct: Definitive Edition for Xbox One"	"Get the full Killer Instinct experience with all of the characters and content from Seasons 1, 2 and 3, plus bonus music, artwork, and more."	29.99	https://www.microsoft.com/en-gb/store/d/killer-instinct-definitive-edition-for-xbox-one/8P0C5HP3GWKX/2SZM	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1la5U?ver=4ba2	new		889842131963	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						29.99
8P5SV2RX3RN5-1N79	"Surface Arc Mouse  (Aqua) "	" Ultra-slim and lightweight  Snaps flat and slips easily into pocket or bag  Innovative full scroll plane for vertical and horizontal scrolling  Connects wirelessly via Bluetooth  Available in a choice of rich colours"	79.99	https://www.microsoft.com/en-gb/store/d/surface-arc-mouse/8P5SV2RX3RN5/1N79	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1EAE0?ver=50d1	new		889842182804	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						71.99
8P5SV2RX3RN5-8XZN	"Surface Arc Mouse  (Cobalt Blue)"	" Ultra-slim and lightweight  Snaps flat and slips easily into pocket or bag  Innovative full scroll plane for vertical and horizontal scrolling  Connects wirelessly via Bluetooth  Available in a choice of rich colours"	79.99	https://www.microsoft.com/en-gb/store/d/surface-arc-mouse/8P5SV2RX3RN5/8XZN	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qvE?ver=5bc4	new		889842183078	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						71.99
8P5SV2RX3RN5-DZPS	"Surface Arc Mouse  (Burgundy) "	" Ultra-slim and lightweight  Snaps flat and slips easily into pocket or bag  Innovative full scroll plane for vertical and horizontal scrolling  Connects wirelessly via Bluetooth  Available in a choice of rich colours"	79.99	https://www.microsoft.com/en-gb/store/d/surface-arc-mouse/8P5SV2RX3RN5/DZPS	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Dwu?ver=0384	new		889842182705	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						71.99
8P5SV2RX3RN5-LD9G	"Surface Arc Mouse  (Light Gray) "	" Ultra-slim and lightweight  Snaps flat and slips easily into pocket or bag  Innovative full scroll plane for vertical and horizontal scrolling  Connects wirelessly via Bluetooth  Available in a choice of rich colours"	79.99	https://www.microsoft.com/en-gb/store/d/surface-arc-mouse/8P5SV2RX3RN5/LD9G	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQV?ver=a203	new		889842167238	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						71.99
8P7L07J5QZN3-7FK9	"Forza Horizon 3 for Xbox One"	"Explore Australia, the Horizon Festival’s largest, most beautiful and diverse open world ever."	49.99	https://www.microsoft.com/en-gb/store/d/forza-horizon-3-for-xbox-one/8P7L07J5QZN3/7FK9	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1gvke?ver=853e	new		889842150018	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						49.99
8PC03G1GMTMP-HTG6	"Halo 5: Guardians Limited Edition for Xbox One"	"This limited edition of Halo 5: Guardians delivers new digital content to enhance your Spartan combat, plus exclusive[1] items all wrapped in a uniquely designed steel book."	79.99	https://www.microsoft.com/en-gb/store/d/halo-5-guardians-limited-edition-for-xbox-one/8PC03G1GMTMP/HTG6	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1z3cF?ver=a9d2	new		885370929706	GB:::0.00	Microsoft	Software	"Video Game Software"	1P	yes	unisex	adult	Software > Video Game Software						79.99
8PCRSCHH4P40-D7CP	"Turtle Beach Elite 800X Gaming Headset"	"The Elite 800X delivers powerful sound and long-wearing comfort. Its 50mm speakers with Neodymium magnets bring deep bass and soaring highs, and it has Bluetooth for taking calls. Features noise-cancellation technology and pristine DTS Headphone:X 7.1 Channel Surround Sound. Also includes wireless low-profile magnetic charging stand."	249.99	https://www.microsoft.com/en-gb/store/d/turtle-beach-elite-800x-gaming-headset/8PCRSCHH4P40/D7CP	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1sQaR?ver=e704	new		731855023905	GB:::0.00	Turtle Beach	Electronics	"Audio"	3P	yes	unisex	adult	Electronics > Audio > Audio Accessories > Headphone & Headset Accessories						249.99
8PD10J7J6MDG-5RJK	"Xbox One Stereo Headset"	"This comfortable over-the-ear stereo headset delivers rich sound and lets you control game and chat audio without taking your hands off your controller."	39.99	https://www.microsoft.com/en-gb/store/d/xbox-one-stereo-headset/8PD10J7J6MDG/5RJK	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1zuun?ver=6d68	new		885370862201	GB:::0.00	Microsoft	Electronics	"Video Game Console Accessories"	1P	yes	unisex	adult	Electronics > Video Game Console Accessories						39.99
8PFWCT94P154-KDF3	"Commercial Surface Pro Type Cover (Black)"	"Add a touch of style to everyday tasks with the redesigned Surface Pro Type Cover, a perfect blend of elegance, comfort and technology."	124.99	https://www.microsoft.com/en-gb/store/d/commercial-surface-pro-type-cover-black/8PFWCT94P154/KDF3	Surface	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9BSF?ver=aa3c	new		889842205268	GB:::0.00	Microsoft	Electronics	"Electronics Accessories"	1P	yes	unisex	adult	Electronics > Electronics Accessories > Computer Accessories						124.99
8PJGJ0M1WX1C-BXD5	"Battleborn for Xbox One"	"Team up to fight an unstoppable menace trying to destroy the last star in a dying universe. "	24.99	https://www.microsoft.com/en-gb/store/d/battleborn-for-xbox-one/8PJGJ0M1WX1C/BXD5	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1rFjZ?ver=e078	new			GB:::0.00	Take 2	Software	"Video Game Software"	3P	yes	unisex	adult	Software > Video Game Software						24.99
8PKMWV1NWNMG-7Q81	"Xbox One S Vertical Stand"	"View your Xbox One S from a whole new angle with the Xbox One S Vertical Stand. Securely position your console upright for the perfect setup and fit. And show off the sleek, new console design for everyone to see.*"	14.99	https://www.microsoft.com/en-gb/store/d/xbox-one-s-vertical-stand/8PKMWV1NWNMG/7Q81	Gaming	in stock	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1v6I0?ver=b472	new		889842102369	GB:::0.00	Microsoft	Electronics	"Video Game Console Accessories"	1P	yes	unisex	adult	Electronics > Video Game Console Accessories > Home Game Console Accessories						14.99
