"Version","ID","Name","productURL","imageURL","price","Description","Longid","deliveryTime","shortDescription","previousPrice","shippingCost","brand","Party","Category","Secondary Category"
"2","8M9DZSW5CDB6-JRM7","Lenovo Ideacentre Y700 90DG0035US Gaming Desktop","https://www.microsoft.com/en-us/store/d/lenovo-ideacentre-y700-90dg0035us-gaming-desktop/8M9DZSW5CDB6/JRM7","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1mnx6?ver=90d7","829"," Desktop PC (no monitor)  Intel Core i5-7400  8GB memory/1TB HDD  NVIDIA GeForce GTX 1050Ti graphics","8M9DZSW5CDB6","02/09/2018","Lenovo Ideacentre Y700 90DG0035US Gaming Desktop","829","0","Microsoft","3P","PCs","PC"
"2","8M9JH7M28HRC-34J4","The Guild 3: Aristocratic Edition PC Game","https://www.microsoft.com/en-us/store/d/the-guild-3-aristocratic-edition-pc-game/8M9JH7M28HRC/34J4","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1F9aW?ver=999e","79.99","Europe, 1400. As the Dark Ages come to an end, it's time to build a family dynasty that will last for centuries. Shape your legacy by joining powerful social clubs, creating new neighborhoods, and establishing a strong economy. Includes The Guild Card Game, Balbulus figurine, and soundtrack.  Release date: 12/31/2018","8M9JH7M28HRC","02/09/2018","The Guild 3: Aristocratic Edition PC Game","79.99","0","Microsoft","3P","Gaming","Games and Content"
"2","8M9PRDP4XXVM-MLQK","Far Cry 5 for Xbox One","https://www.microsoft.com/en-us/store/d/far-cry-5-for-xbox-one/8M9PRDP4XXVM/MLQK","https://img-prod-cms-rt-microsoft-com.akamaized.net//cms/api/am/imageFileData/RW8Wjl?ver=3c05","69.99","Rise up, spark the fires of resistance, and liberate Hope County from the stronghold of a fanatical doomsday cult.   Deluxe Edition includes: Big Game Hunter Pack, Ace Pilot Pack, Explosive Pack, Chaos Pack, AR-C Assault Rifle, and .44 Magnum Handgun with Unique Skins.   Release date: March 27, 2018","8M9PRDP4XXVM","02/09/2018","Far Cry 5 Deluxe Edition for Xbox One","69.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8M9PRDP4XXVM-NDKN","Far Cry 5 for Xbox One","https://www.microsoft.com/en-us/store/d/far-cry-5-for-xbox-one/8M9PRDP4XXVM/NDKN","https://img-prod-cms-rt-microsoft-com.akamaized.net//cms/api/am/imageFileData/RW8LWf?ver=4234","99.99","Rise up, spark the fires of resistance, and liberate Hope County from the stronghold of a fanatical doomsday cult.   Gold Edition includes: The Game, Deluxe Pack, and Season Pass.  Release date: March 27, 2018","8M9PRDP4XXVM","02/09/2018","Far Cry 5 Gold Edition for Xbox One","99.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8M9PRDP4XXVM-WD34","Far Cry 5 for Xbox One","https://www.microsoft.com/en-us/store/d/far-cry-5-for-xbox-one/8M9PRDP4XXVM/WD34","https://img-prod-cms-rt-microsoft-com.akamaized.net//cms/api/am/imageFileData/RW9436?ver=0361","59.99","Rise up, spark the fires of resistance, and liberate Hope County from the stronghold of a fanatical doomsday cult.  Release date: March 27, 2018","8M9PRDP4XXVM","02/09/2018","Far Cry 5 for Xbox One","59.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8M9TL0QLQQLX-KT2H","LEGO CITY Undercover for Xbox One","https://www.microsoft.com/en-us/store/d/lego-city-undercover-for-xbox-one/8M9TL0QLQQLX/KT2H","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW2qT3?ver=d1a6","29.99","Go undercover as Chase McCain in a LEGO world filled with cops, criminals, and side-splitting humor.","8M9TL0QLQQLX","02/09/2018","LEGO CITY Undercover for Xbox One","59.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8M9X1TS7M0CG-VJJ4","Sword Art Online: Fatal Bullet for Xbox One","https://www.microsoft.com/en-us/store/d/sword-art-online-fatal-bullet-for-xbox-one/8M9X1TS7M0CG/VJJ4","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1EiZv?ver=e034","59.95","Become the hero, battle against opponents using new weapons, and prove your strength as you explore the diverse landscape of Gun Gale Online.   Release date: February 23, 2018","8M9X1TS7M0CG","02/09/2018","Sword Art Online: Fatal Bullet for Xbox One","59.95","0","Microsoft","3P","Gaming","Games and Content"
"2","8MB6CR05S1QD-0T4C","Homefront: The Revolution para Xbox One","https://www.microsoft.com/en-us/store/d/homefront-the-revolution-para-xbox-one/8MB6CR05S1QD/0T4C","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1rn6u?ver=a075","7.99","Wage guerrilla warfare and reclaim the streets of Philadelphia in Homefront: The Revolution for Xbox One.","8MB6CR05S1QD","02/09/2018","Homefront: The Revolution for Xbox One","7.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8MB6CR05S1QD-DFL2","Homefront: The Revolution para Xbox One","https://www.microsoft.com/en-us/store/d/homefront-the-revolution-para-xbox-one/8MB6CR05S1QD/DFL2","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW83Ne?ver=21d4","159.99","The Goliath Edition includes the game, plus:   A radio controlled scale replica 'Goliath' Drone, with working lights and six-wheel suspension.  An exclusive Steel Book  A 32 page Art Book  The 'Revolutionary Spirit' pack  Homefront: The Revolution Expansion Pass","8MB6CR05S1QD","02/09/2018","Homefront: The Revolution Goliath Edition for Xbox One","159.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8MBJGK735TR9-9WGS","Sherlock Holmes: The Devil's Daughter for Xbox One","https://www.microsoft.com/en-us/store/d/sherlock-holmes-the-devils-daughter-for-xbox-one/8MBJGK735TR9/9WGS","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1oooS?ver=faea","19.95","Untangle a web of mysteries while playing the extraordinary Sherlock Holmes in this fantastic adventure that tests your nerves and intelligence. Use the science of deduction to track down evil in the darkest corners of London and uncover a stunning revelation.","8MBJGK735TR9","02/09/2018","Sherlock Holmes: The Devil's Daughter for Xbox One","19.95","0","Microsoft","3P","Gaming","Games & Content"
"2","8MBPRN89X0QP-50CX","Corsair MM300 Anti-Fray Cloth Gaming Mouse Pad","https://www.microsoft.com/en-us/store/d/corsair-mm300-anti-fray-cloth-gaming-mouse-pad/8MBPRN89X0QP/50CX","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1oWiS?ver=396e","29.99","Take your skills to the next level with this durable mouse pad built for gaming-grade precision.","8MBPRN89X0QP","02/09/2018","Corsair MM300 Anti-Fray Cloth Gaming Mouse Pad","29.99","0","Microsoft","3P","PCs","PC"
"2","8MC6K8M228SK-6GN2","Surface Pro + Black Type Cover Bundle ","https://www.microsoft.com/en-us/store/d/surface-pro--black-type-cover-bundle/8MC6K8M228SK/6GN2","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95","699"," Surface Pro with 7th Gen Intel Core processor and all-day battery life²  Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*    Surface Pen sold separately    Exceptional care and support at Microsoft Store:   30-day returns | Free training | In-store support | Phone technical support","8MC6K8M228SK","02/09/2018","Surface Pro + Black Type Cover Bundle","928.99","0","Microsoft","1P","Surface","Surface Devices"
"2","8MC6K8M228SK-7FB9","Surface Pro + Black Type Cover Bundle ","https://www.microsoft.com/en-us/store/d/surface-pro--black-type-cover-bundle/8MC6K8M228SK/7FB9","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95","1228.99"," Surface Pro with 7th Gen Intel Core processor and all-day battery life²   Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*    Surface Pen sold separately    Exceptional care and support at Microsoft Store:   30-day returns | Free training | In-store support | Phone technical support ","8MC6K8M228SK","02/09/2018","Surface Pro + Black Type Cover Bundle ","1428.99","0","Microsoft","1P","Surface","Surface Devices"
"2","8MC6K8M228SK-9L38","Surface Pro + Black Type Cover Bundle ","https://www.microsoft.com/en-us/store/d/surface-pro--black-type-cover-bundle/8MC6K8M228SK/9L38","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7Li9?ver=fa95","928.99"," Surface Pro with 7th Gen Intel Core processor and all-day battery life²  Black Surface Pro Type Cover   Fastest startup and resume of any Surface Pro yet   Redesigned front-facing speakers and quieter fanless cooling system⁵   Free 3-month trial of Adobe Creative Cloud Photography plan plus 1TB of cloud storage with purchase*    Surface Pen sold separately    Exceptional care and support at Microsoft Store:   30-day returns | Free training | In-store support | Phone technical support ","8MC6K8M228SK","02/09/2018","Surface Pro + Black Type Cover Bundle ","1128.99","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-290F","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/290F","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","2899"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" Display / 512GB / Intel Core i7","2899","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-2MQS","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/2MQS","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","2499"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support ","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" Display / 256GB / Intel Core i7","2499","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-2NQP","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/2NQP","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","1999"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" Display / 256GB / Intel Core i7","1999","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-4PTB","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/4PTB","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","2499"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" Display / 512GB / Intel Core i7","2499","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-BHHZ","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/BHHZ","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","1199"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" Display / 128GB / Intel Core i5","1199","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-FNJ9","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/FNJ9","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","3299"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 15" Display / 1TB / Intel Core i7","3299","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-JH5V","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/JH5V","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","2999"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" Display / 1TB / Intel Core i7","2999","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCPZJJCC98C-JQGN","Surface Book 2","https://www.microsoft.com/en-us/store/d/surface-book-2/8MCPZJJCC98C/JQGN","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1FU5k?ver=e2c0","1499"," Available in 13.5” or 15” PixelSense Display  High-speed Intel processors (dual-core and quad-core available)  Up to 1060 NVIDIA GeForce GTX graphics  Up to 17 hours of battery life¹  Powerful enough to run professional-grade software and play PC games  New USB-C port  Starting at 3.38 lbs (1,534 g) including keyboard   Runs Windows 10 Pro  Exceptional care and support at Microsoft Store:  30-day returns | Free training | In-store support | Phone technical support","8MCPZJJCC98C","02/09/2018","Surface Book 2 - 13.5" Display / 256GB / Intel Core i5","1499","0","Microsoft","1P","Surface","Surface Devices"
"2","8MCWCS13TM8B-FLTW","HTC VIVE Business Edition Virtual Reality System","https://www.microsoft.com/en-us/store/d/htc-vive-business-edition-virtual-reality-system/8MCWCS13TM8B/FLTW","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Ert?ver=88e0","1200","Use virtual reality in innovative ways that grow and develop your business.","8MCWCS13TM8B","02/09/2018","HTC VIVE Business Edition Virtual Reality System","1200","0","Microsoft","3P","Gaming","VR/VM"
"2","8MDMZT0KQW5Z-3QMB","Razer Blade Stealth RZ09 Laptop (Gunmetal)","https://www.microsoft.com/en-us/store/d/razer-blade-stealth-rz09-laptop-gunmetal/8MDMZT0KQW5Z/3QMB","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1DNgA?ver=93b5","1399"," 13.3-inch QHD+ touchscreen  Intel Core i7-7500U  16GB memory/512GB SSD  9 hours battery life","8MDMZT0KQW5Z","02/09/2018","Razer Blade Stealth RZ09 Laptop (512GB SSD)","1599","0","Microsoft","3P","PCs","PC"
"2","8MDVR2KVXSHX-3G9C","Noosy SIM Adapter 3 in 1 Kit","https://www.microsoft.com/en-us/store/d/noosy-sim-adapter-3-in-1-kit/8MDVR2KVXSHX/3G9C","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1uGEu?ver=819b","5","Whether your phone or tablet uses a nano, micro, or standard size SIM card, this adapter will let you use the smaller cards in devices that use larger ones.  Just place the smaller SIM card in the adapter and use it in a phone or tablet that uses a larger one.","8MDVR2KVXSHX","02/09/2018","Noosy SIM Adapter 3 in 1 Kit","5","0","Microsoft","3P","Acc & Services","Mobile"
"2","8MFBWF8P4CKV-G8CC","My Passport Ultra Metal Edition 2TB Portable Hard Drive","https://www.microsoft.com/en-us/store/d/my-passport-ultra-metal-edition-2tb-portable-hard-drive/8MFBWF8P4CKV/G8CC","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1gXWD?ver=4489","79.99","Bring some style to your portable storage with this good-looking backup drive.","8MFBWF8P4CKV","02/09/2018","My Passport Ultra Metal Edition 2TB Portable Hard Drive (Blue/Black)","149.99","0","Microsoft","1P","PCs","PC"
"2","8MFBWF8P4CKV-J9QW","My Passport Ultra Metal Edition 2TB Portable Hard Drive","https://www.microsoft.com/en-us/store/d/my-passport-ultra-metal-edition-2tb-portable-hard-drive/8MFBWF8P4CKV/J9QW","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1h8lD?ver=07d2","79.99","Bring some style to your portable storage with this good-looking backup drive.","8MFBWF8P4CKV","02/09/2018","My Passport Ultra Metal Edition 2TB Portable Hard Drive (Silver)","149.99","0","Microsoft","1P","PCs","PC"
"2","8MFG5WD314N8-L0X7","Injustice 2 Ultimate Edition for Xbox One","https://www.microsoft.com/en-us/store/d/injustice-2-ultimate-edition-for-xbox-one/8MFG5WD314N8/L0X7","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6kZO?ver=7e1f","79.99","The Deluxe Edition includes nine DLC Fighters, three premier skins, and two exclusive Gear Shader packs.","8MFG5WD314N8","02/09/2018","Injustice 2 Ultimate Edition for Xbox One","99.99","0","Microsoft","3P","Gaming","Games & Content"
"2","8MFR565QS4VN-26MP","Thrustmaster USB Joystick","https://www.microsoft.com/en-us/store/d/thrustmaster-usb-joystick/8MFR565QS4VN/26MP","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1K7eT?ver=fc36","19.99","Whether you're battling invaders from Mars or trying to outflank the competition at the Indy 500, the Thrustmaster USB Joystick will help make it happen.","8MFR565QS4VN","02/09/2018","Thrustmaster USB Joystick","19.99","0","Microsoft","3P","Gaming","VR/MR"
"2","8MGD90WPKGHX-6H4P","Alienware 15 R3 AW15R3 Gaming Laptop","https://www.microsoft.com/en-us/store/d/alienware-15-r3-aw15r3-gaming-laptop/8MGD90WPKGHX/6H4P","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1ysNi?ver=3fe6","1649"," 15.6-inch Full HD display  Intel Core i7-7700HQ  16GB memory/1TB HDD + 256GB SSD  VR-ready NVIDIA GeForce GTX 1070 graphics  Compatible with Windows Mixed Reality headsets","8MGD90WPKGHX","02/09/2018","Alienware 15 R3 AW15R3-7003SLV-PUS Gaming Laptop","2149","0","Microsoft","3P","PCs","PC"
"2","8MH5XK4S0TV2-B0G1","Xbox Wireless Controller - Minecraft Pig","https://www.microsoft.com/en-us/store/d/xbox-wireless-controller---minecraft-pig/8MH5XK4S0TV2/B0G1","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1CSJ0?ver=360a","64.99","Prepare to create, explore, and survive your own Minecraft adventure. This Xbox Controller features the iconic pink Pig design, textured grip, and Bluetooth technology for gaming on Windows 10 PCs and tablets.  Compatible with Xbox One, Xbox One S, and Xbox One X consoles.","8MH5XK4S0TV2","02/09/2018","Xbox Wireless Controller - Minecraft Pig","74.99","0","Microsoft","1P","Gaming","Gaming Devices"
"2","8MH7B5TLPGXL-7W53","Logitech G703 LIGHTSPEED Wireless Gaming Mouse","https://www.microsoft.com/en-us/store/d/logitech-g703-lightspeed-wireless-gaming-mouse/8MH7B5TLPGXL/7W53","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1BjRa?ver=3e20","99.99","Blow the competition away with a high-end wireless/wired mouse that's eight times faster than standard mice.","8MH7B5TLPGXL","02/09/2018","Logitech G703 LIGHTSPEED Wireless Gaming Mouse","99.99","0","Microsoft","3P","PCs","PC"
"2","8MH9D2CVN531-9PXN","Kingston ValueRAM 4GB 1600MHz DDR3 Non-ECC SODIMM Memory Module","https://www.microsoft.com/en-us/store/d/kingston-valueram-4gb-1600mhz-ddr3-non-ecc-sodimm-memory-module/8MH9D2CVN531/9PXN","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9wT8?ver=19e9","37.99","Upgrade your system with 4GB memory and improve its performance and speed. Kingston-certified memory is subjected to a rigorous testing process to ensure the reliability and compatibility with the system.","8MH9D2CVN531","02/09/2018","Kingston ValueRAM 4GB 1600MHz DDR3 Non-ECC CL11 SODIMM SR X8 Memory Module","37.99","0","Microsoft","3P","PCs","PC"
"2","8MHQL65F8WRN-C605","Razer BlackWidow Chroma V2 Gaming Keyboard","https://www.microsoft.com/en-us/store/d/razer-blackwidow-chroma-v2-gaming-keyboard/8MHQL65F8WRN/C605","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW1t3J?ver=5ed8","169.99","Get higher responsiveness during your intense gaming sessions typing on an award-winning keyboard engineered for durability with a life span of up to 80 million keystrokes.","8MHQL65F8WRN","02/09/2018","Razer BlackWidow Chroma V2 Gaming Keyboard","169.99","0","Microsoft","3P","PCs","PC"
"2","8MJFRSM4XF4R-BDRL","Next Level Racing Seat Add-On","https://www.microsoft.com/en-us/store/d/next-level-racing-seat-add-on/8MJFRSM4XF4R/BDRL","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWiAsK?ver=6c3a","599","Bolt the Next Level Racing Seat Add-on right onto your Next Level Racing Wheel Stand and you'll get the most realistic racing experience ever. It converts your Wheel Stand into the GTultimate V2 Simulator Cockpit, the same one professionals use for racing simulations.","8MJFRSM4XF4R","02/09/2018","Next Level Racing Seat Add-On","599","0","Microsoft","3P","Gaming","Gaming Devices"
"2","8MM2600J0P68-B6LM","Next Level Racing GTultimate V2 Simulator Cockpit","https://www.microsoft.com/en-us/store/d/next-level-racing-gtultimate-v2-simulator-cockpit/8MM2600J0P68/B6LM","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RWiAt7?ver=54f8","799","Race comfortably for hours in this custom designed cockpit. Its reclining fiberglass race seat, adjustable wheel, gear shifter, and pedal positions make it an ultimate racing or flight motion simulator cockpit.  Compatible with Next Level Racing Motion Platform V3, Next Level Racing Monitor Stand, Next Level Racing Keyboard and Mouse Stand, Next Level Racing Gaming Desktop, Next Level Flight Pack, and Next Level Floor Mat.","8MM2600J0P68","02/09/2018","Next Level Racing GTultimate V2 Simulator Cockpit  ","799","0","Microsoft","3P","Gaming","Gaming Devices"
"2","8MMWBMPFCGVS-FNMX","Forza 5 Motorsport Racing Game of the Year Edition for Xbox One","https://www.microsoft.com/en-us/store/d/forza-5-motorsport-racing-game-of-the-year-edition-for-xbox-one/8MMWBMPFCGVS/FNMX","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1zjmw?ver=db4a","39.99","This special Racing Game of the Year Edition includes 17 next-generation tracks on disc and the Top Gear Car Pack, ten additional cars for you to collect, race, and customize.","8MMWBMPFCGVS","02/09/2018","Forza 5 Motorsport Racing Game of the Year Edition for Xbox One","39.99","0","Microsoft","1P","Gaming","Games & Content"
"2","8MN95DPM2PPP-BVL4","Soundstream Malibu Wireless Earbuds","https://www.microsoft.com/en-us/store/d/soundstream-malibu-wireless-earbuds/8MN95DPM2PPP/BVL4","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1ENzC?ver=3684","99.99","These sweat-resistant earbuds come with three different sized tips, so they'll stay put whether you're running, biking, or working out at the gym.","8MN95DPM2PPP","02/09/2018","Soundstream Malibu Wireless Earbuds","99.99","0","Microsoft","3P","Acc & Services","IoT"
"2","8MNH5QW41QJ0-CVCZ","Dell XPS 13 9360 Laptop (Silver)","https://www.microsoft.com/en-us/store/d/dell-xps-13-9360-laptop-silver/8MNH5QW41QJ0/CVCZ","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1xKxh?ver=b44a","799","Dell XPS 13 (i5-7200U/8GB/128GB/W10Pro)","8MNH5QW41QJ0","02/09/2018","Dell XPS 13 (i5-7200U/8GB/128GB/W10Pro)","1099","0","Microsoft","3P","PCs","PC"
"2","8MP185KP4H3Z-FHBW","Forza Motorsport 7 for Xbox One","https://www.microsoft.com/en-us/store/d/forza-motorsport-7-for-xbox-one/8MP185KP4H3Z/FHBW","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW9Cpk?ver=2d04","59.99","Experience the thrill of motorsport at the limit with the most comprehensive, beautiful, and authentic racing game ever made. Games play better on Xbox One X.    ","8MP185KP4H3Z","02/09/2018","Forza Motorsport 7 for Xbox One","59.99","0","Microsoft","1P","Gaming","Games & Content"
"2","8MP9MS6DW0W8-D78K","Mozo Golf Organizer (Black)","https://www.microsoft.com/en-us/store/d/mozo-golf-organizer-black/8MP9MS6DW0W8/D78K","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW18gr?ver=a1cd","69.99","Carry all your office essentials safely in this thoughtfully crafted organizer. This sturdy organizer features double zipper for easy opening and multiple slots for storing your Surface, notebooks, and other devices.","8MP9MS6DW0W8","02/09/2018","Mozo Golf Organizer (Black)","69.99","0","Microsoft","3P","PCs","PC"
"2","8MPCHS8T18XN-DBHV","Dell 27 Monitor - S2715H","https://www.microsoft.com/en-us/store/d/dell-27-monitor---s2715h/8MPCHS8T18XN/DBHV","https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW4UzD?ver=3ce5","269","With Full HD, built-in speakers and an ultra-thin bezel, the 27-inch Dell 27 S2715H monitor is optimized for entertainment.","8MPCHS8T18XN","02/09/2018","Dell 27 Monitor - S2715H","349","0","Microsoft","3P","PCs","PC"
"2","8MQ8Z13D977G-GKXR","TUMI Slim Tablet Cover for Surface Book","https://www.microsoft.com/en-us/store/d/tumi-slim-tablet-cover-for-surface-book/8MQ8Z13D977G/GKXR","http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hnXQ?ver=ad8b","79.99","Military-grade ballistic nylon and large zippered size pockets ensure your Surface Book is ready for whatever the day brings.  Dimensions: 13.38 x 10.6 x 1.96 in (H x W x D)  Compatible with the 13-inch Surface Laptop and Surface Book.","8MQ8Z13D977G","02/09/2018","TUMI Slim Tablet Cover for Surface Book","79.99","0","Microsoft","3P","PCs","Surface Accessories"
